account_id,customer_id,branch_id,account_type,balance,account_status
39710,13943,1,Savings,407496.15,ACTIVE
39711,23846,5,Current,389112.83,INACTIVE
39712,46994,5,Savings,319907.83,ACTIVE
39713,25765,5,Current,498674.01,INACTIVE
39714,41398,3,Current,376287.04,ACTIVE
39715,2753,5,Current,142727.08,INACTIVE
39716,12696,5,Savings,303314.93,INACTIVE
39717,39066,1,Savings,88760.38,INACTIVE
39718,17624,2,Current,373246.38,ACTIVE
39719,42891,5,Savings,415178.36,INACTIVE
39720,12149,1,Current,495100.91,ACTIVE
39721,40872,4,Current,465869.65,INACTIVE
39722,19713,3,Current,29473.83,ACTIVE
39723,9680,5,Current,318104.24,INACTIVE
39724,13796,5,Current,387743.88,INACTIVE
39725,2447,2,Savings,347375.81,ACTIVE
39726,2451,5,Savings,252627.84,INACTIVE
39727,22873,3,Savings,390218.93,INACTIVE
39728,465,1,Savings,149573.18,INACTIVE
39729,47721,4,Savings,139234.65,INACTIVE
39730,39813,2,Current,477323.69,INACTIVE
39731,41893,3,Savings,499875.5,INACTIVE
39732,15896,3,Savings,275597.18,INACTIVE
39733,47284,3,Savings,235070.97,INACTIVE
39734,38183,2,Savings,321235.66,INACTIVE
39735,42463,1,Savings,408467.0,INACTIVE
39736,3863,4,Savings,136322.37,INACTIVE
39737,46088,5,Current,71820.97,ACTIVE
39738,46643,4,Current,424282.23,INACTIVE
39739,39880,4,Current,57397.39,ACTIVE
39740,47845,3,Savings,24668.55,ACTIVE
39741,18148,5,Current,217947.48,INACTIVE
39742,4994,1,Savings,367077.61,ACTIVE
39743,42835,5,Savings,207650.05,INACTIVE
39744,49774,2,Savings,147070.05,INACTIVE
39745,48973,1,Savings,175135.35,ACTIVE
39746,30372,4,Savings,8979.95,INACTIVE
39747,15711,3,Savings,173309.75,INACTIVE
39748,2778,4,Current,398063.19,INACTIVE
39749,36221,1,Savings,420159.24,INACTIVE
39750,43047,2,Savings,451688.56,ACTIVE
39751,41903,4,Current,474749.14,INACTIVE
39752,37134,5,Current,220330.54,ACTIVE
39753,26743,5,Current,144303.09,ACTIVE
39754,46084,2,Savings,492455.29,INACTIVE
39755,41489,1,Savings,124382.6,ACTIVE
39756,541,3,Current,380101.38,ACTIVE
39757,17178,5,Current,244431.25,ACTIVE
39758,33270,5,Current,404483.38,ACTIVE
39759,12090,4,Current,426017.4,ACTIVE
39760,38266,3,Savings,78832.08,INACTIVE
39761,9709,1,Current,248413.3,INACTIVE
39762,32061,5,Current,343254.77,INACTIVE
39763,31569,3,Savings,135403.16,ACTIVE
39764,40974,4,Savings,346725.32,ACTIVE
39765,47921,1,Current,132630.01,ACTIVE
39766,44493,2,Savings,131727.34,INACTIVE
39767,38441,2,Current,351245.99,INACTIVE
39768,18565,4,Current,289238.22,INACTIVE
39769,10233,4,Current,235547.09,INACTIVE
39770,47408,1,Savings,25329.03,INACTIVE
39771,6778,4,Current,357350.66,ACTIVE
39772,18845,2,Current,318035.15,ACTIVE
39773,25423,2,Savings,325155.19,ACTIVE
39774,25815,4,Savings,384814.3,INACTIVE
39775,20424,4,Savings,458769.78,INACTIVE
39776,48709,5,Savings,123812.34,INACTIVE
39777,38038,2,Current,122821.82,INACTIVE
39778,18786,4,Savings,112356.31,ACTIVE
39779,10077,1,Savings,192804.62,INACTIVE
39780,17163,1,Savings,447133.6,INACTIVE
39781,29421,5,Current,16237.25,INACTIVE
39782,23543,4,Savings,123444.72,INACTIVE
39783,33894,4,Current,67533.48,ACTIVE
39784,35153,3,Current,190562.46,INACTIVE
39785,28599,5,Savings,361244.34,ACTIVE
39786,12285,3,Savings,344379.64,INACTIVE
39787,10864,2,Savings,340266.17,INACTIVE
39788,40914,4,Savings,212411.26,INACTIVE
39789,10927,5,Current,362558.42,ACTIVE
39790,29515,4,Savings,20835.82,INACTIVE
39791,40168,1,Savings,74309.94,ACTIVE
39792,38597,1,Savings,161901.51,ACTIVE
39793,2506,2,Current,280029.53,ACTIVE
39794,15526,3,Current,292904.05,ACTIVE
39795,22333,5,Current,94684.52,INACTIVE
39796,10647,4,Current,286557.46,ACTIVE
39797,6953,2,Savings,421486.07,ACTIVE
39798,45110,2,Current,157604.25,INACTIVE
39799,41739,2,Current,349972.36,ACTIVE
39800,10038,2,Savings,271309.64,INACTIVE
39801,47888,1,Savings,127993.3,ACTIVE
39802,21060,5,Savings,457399.27,INACTIVE
39803,19261,5,Current,367419.0,INACTIVE
39804,49392,4,Current,414107.45,INACTIVE
39805,5151,5,Savings,54788.38,INACTIVE
39806,33939,2,Current,340015.57,ACTIVE
39807,14966,4,Savings,112696.7,ACTIVE
39808,43526,4,Savings,10604.94,INACTIVE
39809,40720,3,Current,418787.88,ACTIVE
39810,14299,3,Savings,371825.84,INACTIVE
39811,44910,4,Current,195440.91,ACTIVE
39812,33445,5,Savings,300873.05,ACTIVE
39813,46895,3,Savings,121225.38,ACTIVE
39814,48932,2,Current,491139.79,ACTIVE
39815,26572,4,Current,384239.61,INACTIVE
39816,43452,2,Current,335898.61,ACTIVE
39817,28435,5,Savings,39713.23,ACTIVE
39818,14530,5,Current,404690.93,ACTIVE
39819,37433,1,Savings,462903.19,ACTIVE
39820,23460,2,Current,262762.18,ACTIVE
39821,16335,3,Current,490263.08,INACTIVE
39822,1456,3,Savings,414277.71,ACTIVE
39823,6164,4,Current,112180.7,ACTIVE
39824,35598,4,Savings,180161.96,ACTIVE
39825,30374,5,Current,310833.89,ACTIVE
39826,19217,3,Current,299511.81,INACTIVE
39827,49623,4,Savings,170715.98,ACTIVE
39828,35858,5,Current,463982.19,INACTIVE
39829,3025,3,Current,419050.39,INACTIVE
39830,6108,5,Savings,400439.85,ACTIVE
39831,5713,5,Savings,49880.13,INACTIVE
39832,33654,4,Current,455903.97,ACTIVE
39833,44645,1,Savings,16809.53,ACTIVE
39834,14440,4,Savings,476884.62,INACTIVE
39835,34924,4,Savings,16645.74,INACTIVE
39836,2271,2,Current,11489.94,INACTIVE
39837,34757,4,Savings,461742.51,INACTIVE
39838,35014,5,Current,452791.36,ACTIVE
39839,33742,2,Savings,124067.35,ACTIVE
39840,34665,1,Savings,412921.06,ACTIVE
39841,21713,5,Current,153606.81,INACTIVE
39842,11956,1,Savings,352107.28,ACTIVE
39843,4963,5,Current,482137.86,INACTIVE
39844,21840,3,Savings,349271.5,INACTIVE
39845,26400,5,Current,306891.54,INACTIVE
39846,42904,3,Savings,453042.52,ACTIVE
39847,5236,3,Savings,115552.91,ACTIVE
39848,32185,2,Current,21699.38,INACTIVE
39849,34115,5,Savings,60652.43,ACTIVE
39850,13440,2,Savings,99327.2,INACTIVE
39851,35375,2,Current,128066.12,ACTIVE
39852,37501,3,Savings,470870.23,ACTIVE
39853,38317,2,Savings,445433.99,ACTIVE
39854,8509,5,Savings,69929.92,INACTIVE
39855,7581,4,Savings,479780.97,ACTIVE
39856,26968,5,Current,260565.44,ACTIVE
39857,26847,3,Current,322946.74,INACTIVE
39858,23734,3,Current,365855.42,ACTIVE
39859,6699,1,Current,380136.34,INACTIVE
39860,41895,4,Savings,343867.67,INACTIVE
39861,7303,1,Current,55170.8,ACTIVE
39862,49098,4,Current,50595.84,INACTIVE
39863,44620,1,Savings,301731.01,ACTIVE
39864,25643,5,Current,354787.15,INACTIVE
39865,27823,3,Current,369095.96,ACTIVE
39866,27155,3,Current,377637.09,INACTIVE
39867,40098,5,Savings,147158.23,INACTIVE
39868,18492,3,Savings,348361.32,INACTIVE
39869,49732,4,Savings,28665.3,ACTIVE
39870,11540,4,Savings,398396.7,INACTIVE
39871,19354,4,Current,206306.56,ACTIVE
39872,3886,2,Savings,188520.75,ACTIVE
39873,1458,2,Current,446784.46,INACTIVE
39874,5829,1,Current,243617.47,INACTIVE
39875,43355,2,Savings,100880.82,ACTIVE
39876,33439,2,Current,406274.72,ACTIVE
39877,10393,1,Current,187896.05,INACTIVE
39878,33704,5,Savings,195372.44,ACTIVE
39879,17356,3,Current,86518.33,ACTIVE
39880,48045,2,Savings,6880.03,INACTIVE
39881,49706,5,Savings,247930.95,ACTIVE
39882,14332,2,Current,334251.45,INACTIVE
39883,11181,5,Savings,281623.78,ACTIVE
39884,36606,1,Current,394756.71,ACTIVE
39885,4471,4,Savings,436160.64,ACTIVE
39886,35538,5,Current,273365.21,ACTIVE
39887,25493,5,Savings,62824.2,ACTIVE
39888,38062,2,Savings,140533.96,ACTIVE
39889,14711,2,Current,253582.66,INACTIVE
39890,6766,4,Savings,183098.64,ACTIVE
39891,23834,1,Savings,26222.69,INACTIVE
39892,15619,4,Savings,273206.15,ACTIVE
39893,13537,1,Current,64272.17,INACTIVE
39894,13430,3,Current,319970.88,ACTIVE
39895,12061,3,Current,389371.04,ACTIVE
39896,14438,5,Savings,462091.93,ACTIVE
39897,46030,1,Current,267339.03,ACTIVE
39898,36804,4,Current,386590.72,ACTIVE
39899,29709,2,Savings,178911.56,INACTIVE
39900,21202,5,Current,448614.1,INACTIVE
39901,12657,3,Current,211861.5,INACTIVE
39902,26512,2,Current,124689.24,INACTIVE
39903,26762,1,Current,65539.4,ACTIVE
39904,43774,5,Savings,162681.39,INACTIVE
39905,44143,1,Current,207366.16,ACTIVE
39906,40704,2,Current,147161.35,INACTIVE
39907,12578,4,Savings,215000.01,INACTIVE
39908,47919,3,Savings,261753.13,ACTIVE
39909,9212,1,Savings,74478.5,INACTIVE
39910,13782,5,Savings,387215.26,ACTIVE
39911,24466,3,Current,483822.37,ACTIVE
39912,36377,4,Current,125428.65,ACTIVE
39913,41298,5,Savings,330636.5,ACTIVE
39914,25727,5,Savings,73691.6,INACTIVE
39915,36189,3,Current,240450.66,INACTIVE
39916,48338,2,Current,285458.37,INACTIVE
39917,36888,2,Savings,315080.82,ACTIVE
39918,34927,5,Current,455890.36,ACTIVE
39919,18521,2,Current,319533.83,ACTIVE
39920,19077,1,Savings,238225.66,ACTIVE
39921,37298,1,Current,12222.34,INACTIVE
39922,21503,2,Current,409963.32,INACTIVE
39923,15356,5,Current,486092.21,INACTIVE
39924,22191,5,Current,357066.36,INACTIVE
39925,29899,1,Current,330962.12,ACTIVE
39926,1483,5,Current,382305.84,ACTIVE
39927,29654,3,Current,18524.59,INACTIVE
39928,42368,4,Savings,297952.49,INACTIVE
39929,15071,4,Current,196493.67,ACTIVE
39930,3956,1,Current,50943.97,INACTIVE
39931,2790,3,Savings,414992.48,ACTIVE
39932,24598,4,Current,45402.66,ACTIVE
39933,23060,5,Savings,17507.68,ACTIVE
39934,41075,4,Savings,470738.14,ACTIVE
39935,43272,3,Current,85066.91,INACTIVE
39936,21051,4,Current,83018.43,ACTIVE
39937,2739,4,Current,339507.88,INACTIVE
39938,22340,3,Current,166358.37,ACTIVE
39939,43261,5,Savings,484738.18,ACTIVE
39940,39839,5,Savings,132610.52,INACTIVE
39941,26142,5,Current,359574.49,ACTIVE
39942,19082,1,Current,41120.63,ACTIVE
39943,36731,2,Savings,210139.93,ACTIVE
39944,30080,5,Current,342551.86,INACTIVE
39945,47261,3,Savings,463275.87,INACTIVE
39946,35236,4,Current,135529.37,ACTIVE
39947,17282,3,Current,488638.81,INACTIVE
39948,48496,4,Current,325439.44,ACTIVE
39949,24591,2,Current,194165.16,INACTIVE
39950,40104,2,Current,319217.74,INACTIVE
39951,14328,5,Current,46192.7,ACTIVE
39952,48564,1,Savings,104659.59,ACTIVE
39953,36711,5,Current,30166.83,INACTIVE
39954,42274,5,Savings,148097.65,INACTIVE
39955,49283,1,Savings,457558.68,INACTIVE
39956,18290,4,Current,52600.79,INACTIVE
39957,39908,1,Savings,154393.03,INACTIVE
39958,39700,4,Savings,159186.4,ACTIVE
39959,31270,5,Savings,145769.46,ACTIVE
39960,1722,3,Current,385960.2,ACTIVE
39961,3278,1,Current,484252.59,INACTIVE
39962,39306,3,Current,232855.14,INACTIVE
39963,19105,2,Current,277470.39,INACTIVE
39964,33204,1,Current,155033.62,ACTIVE
39965,19699,5,Savings,262734.47,INACTIVE
39966,2709,1,Current,146078.22,INACTIVE
39967,9081,2,Current,443979.39,INACTIVE
39968,44644,2,Current,122618.82,INACTIVE
39969,26879,2,Savings,55045.83,ACTIVE
39970,12909,2,Current,361373.43,ACTIVE
39971,11063,4,Savings,293445.78,ACTIVE
39972,17643,1,Savings,495371.37,ACTIVE
39973,39693,3,Savings,341147.95,ACTIVE
39974,15083,1,Savings,458372.84,ACTIVE
39975,37922,3,Savings,271359.48,ACTIVE
39976,34900,5,Savings,152069.79,ACTIVE
39977,17638,3,Savings,257050.18,INACTIVE
39978,1413,5,Current,433554.12,INACTIVE
39979,36470,2,Current,93827.21,INACTIVE
39980,34056,5,Savings,457466.81,ACTIVE
39981,21611,5,Current,342059.02,INACTIVE
39982,29751,4,Current,380035.54,INACTIVE
39983,15422,5,Current,272190.81,ACTIVE
39984,12617,1,Current,325419.01,ACTIVE
39985,45261,1,Current,19850.18,ACTIVE
39986,26699,3,Savings,357499.76,ACTIVE
39987,42310,3,Current,459739.11,INACTIVE
39988,12079,2,Savings,126765.16,ACTIVE
39989,45397,2,Savings,416197.2,ACTIVE
39990,14023,4,Current,437040.59,ACTIVE
39991,15672,5,Savings,135863.31,ACTIVE
39992,46950,1,Savings,71180.97,ACTIVE
39993,29290,1,Savings,164231.63,ACTIVE
39994,40245,5,Savings,472011.83,INACTIVE
39995,22060,5,Current,330956.98,ACTIVE
39996,21096,2,Current,165215.29,ACTIVE
39997,48436,4,Savings,28095.14,INACTIVE
39998,8357,1,Current,243221.62,ACTIVE
39999,15291,4,Current,249414.28,INACTIVE
40000,49731,1,Savings,400707.58,ACTIVE
40001,19161,2,Savings,270094.84,INACTIVE
40002,46211,4,Savings,367708.48,ACTIVE
40003,9026,4,Current,117968.13,INACTIVE
40004,22180,5,Savings,421092.28,ACTIVE
40005,13839,1,Current,481225.36,INACTIVE
40006,9519,4,Current,41061.49,INACTIVE
40007,34103,4,Savings,7842.97,ACTIVE
40008,4085,2,Current,444573.61,ACTIVE
40009,23200,5,Savings,134839.24,ACTIVE
40010,8637,4,Current,193181.16,ACTIVE
40011,16693,3,Current,394479.96,ACTIVE
40012,41253,2,Savings,92110.74,INACTIVE
40013,6535,2,Current,478425.17,INACTIVE
40014,10116,4,Current,29535.51,ACTIVE
40015,7199,1,Savings,4489.28,INACTIVE
40016,16761,1,Savings,282380.72,ACTIVE
40017,35090,2,Current,82020.07,INACTIVE
40018,29343,4,Current,86249.09,ACTIVE
40019,3662,4,Current,23822.99,ACTIVE
40020,37992,2,Savings,7596.0,INACTIVE
40021,45804,2,Savings,163478.0,ACTIVE
40022,7114,3,Savings,129668.43,ACTIVE
40023,12118,4,Current,370172.65,ACTIVE
40024,8401,4,Savings,308976.22,ACTIVE
40025,49290,5,Savings,161296.32,ACTIVE
40026,49842,1,Savings,17882.02,INACTIVE
40027,40181,5,Savings,318746.31,ACTIVE
40028,36993,5,Savings,262388.58,INACTIVE
40029,37131,1,Savings,472920.42,INACTIVE
40030,35674,2,Savings,26715.91,INACTIVE
40031,29793,2,Current,309385.34,ACTIVE
40032,45763,5,Current,392224.32,INACTIVE
40033,332,5,Current,374852.33,INACTIVE
40034,22528,4,Savings,403759.8,INACTIVE
40035,46605,5,Current,173356.05,INACTIVE
40036,32266,5,Savings,446423.76,INACTIVE
40037,2913,2,Current,307505.26,INACTIVE
40038,28524,4,Savings,171288.45,INACTIVE
40039,36436,4,Savings,151506.63,INACTIVE
40040,30874,3,Savings,267785.14,ACTIVE
40041,47856,1,Savings,248084.85,ACTIVE
40042,22770,3,Savings,247319.56,INACTIVE
40043,4370,1,Savings,367353.48,ACTIVE
40044,41804,3,Current,443373.47,ACTIVE
40045,29703,2,Savings,129579.24,ACTIVE
40046,15683,5,Current,302801.26,ACTIVE
40047,6929,5,Savings,201530.09,ACTIVE
40048,12415,3,Savings,51074.49,INACTIVE
40049,3165,3,Current,55960.52,ACTIVE
40050,43844,5,Current,404396.74,ACTIVE
40051,38454,3,Savings,287607.36,INACTIVE
40052,23933,1,Savings,357225.23,ACTIVE
40053,43450,1,Current,167190.57,INACTIVE
40054,29454,3,Current,421325.7,ACTIVE
40055,6240,5,Savings,175319.48,ACTIVE
40056,17710,5,Savings,331465.6,INACTIVE
40057,8034,3,Savings,364951.92,INACTIVE
40058,1367,2,Savings,62098.84,INACTIVE
40059,16427,2,Savings,334717.51,INACTIVE
40060,22061,5,Current,59928.29,INACTIVE
40061,15208,2,Current,359073.46,ACTIVE
40062,12917,5,Current,22162.41,INACTIVE
40063,3874,3,Current,383683.73,INACTIVE
40064,35345,3,Current,421008.27,INACTIVE
40065,21879,3,Savings,330184.24,INACTIVE
40066,15227,3,Current,333994.18,INACTIVE
40067,8225,1,Savings,151019.37,INACTIVE
40068,37897,3,Savings,72747.75,ACTIVE
40069,49179,5,Savings,441967.73,INACTIVE
40070,13345,5,Savings,452687.15,INACTIVE
40071,39141,4,Current,242052.97,ACTIVE
40072,4155,3,Current,51920.88,INACTIVE
40073,6862,5,Current,156201.85,ACTIVE
40074,10814,2,Savings,484036.98,ACTIVE
40075,15339,1,Current,210593.61,ACTIVE
40076,17946,2,Savings,167909.2,ACTIVE
40077,44627,4,Savings,365725.99,INACTIVE
40078,19008,1,Current,176743.55,ACTIVE
40079,4303,5,Current,446886.35,INACTIVE
40080,37402,4,Current,418693.55,INACTIVE
40081,5185,5,Current,8555.84,INACTIVE
40082,8823,1,Savings,129591.29,ACTIVE
40083,35698,4,Current,156797.03,ACTIVE
40084,14054,1,Current,327511.81,INACTIVE
40085,47722,3,Current,100451.74,ACTIVE
40086,33093,3,Savings,467939.13,ACTIVE
40087,28441,5,Savings,103813.65,ACTIVE
40088,18330,2,Current,147421.87,ACTIVE
40089,37286,5,Savings,467326.88,INACTIVE
40090,11284,5,Current,269496.16,INACTIVE
40091,4057,1,Savings,455825.57,ACTIVE
40092,6574,5,Current,365373.48,INACTIVE
40093,45730,3,Savings,413747.96,ACTIVE
40094,17602,2,Savings,154410.56,ACTIVE
40095,42269,4,Current,413676.97,INACTIVE
40096,47069,1,Current,158969.45,ACTIVE
40097,5817,1,Savings,89218.08,INACTIVE
40098,28325,2,Savings,297718.69,ACTIVE
40099,1763,3,Savings,246757.95,INACTIVE
40100,17090,4,Savings,246316.9,ACTIVE
40101,33612,3,Savings,435776.84,INACTIVE
40102,30268,3,Current,423860.11,INACTIVE
40103,39452,4,Current,236595.06,ACTIVE
40104,44410,4,Current,102619.55,INACTIVE
40105,14949,5,Current,413210.27,INACTIVE
40106,45527,2,Current,469905.78,INACTIVE
40107,13712,2,Savings,260922.53,INACTIVE
40108,42886,3,Savings,427907.36,ACTIVE
40109,5905,4,Current,61432.84,ACTIVE
40110,2354,4,Current,431156.91,ACTIVE
40111,46712,5,Savings,301642.27,INACTIVE
40112,32803,2,Current,209682.14,ACTIVE
40113,2847,1,Current,251658.21,ACTIVE
40114,28411,5,Current,420223.67,ACTIVE
40115,22296,1,Current,370000.57,ACTIVE
40116,29939,4,Savings,181818.69,ACTIVE
40117,39000,1,Current,343524.37,ACTIVE
40118,10036,1,Current,472285.57,ACTIVE
40119,46377,5,Current,100127.08,INACTIVE
40120,43519,4,Savings,425330.6,ACTIVE
40121,36590,1,Current,258037.09,ACTIVE
40122,22254,3,Savings,32384.7,ACTIVE
40123,19473,5,Current,83704.7,ACTIVE
40124,31682,4,Savings,325976.42,ACTIVE
40125,38358,3,Current,32739.37,ACTIVE
40126,16428,4,Current,6907.22,INACTIVE
40127,12478,1,Savings,476368.16,INACTIVE
40128,7062,1,Savings,57915.33,ACTIVE
40129,21260,3,Savings,242398.65,ACTIVE
40130,42428,1,Savings,122149.53,ACTIVE
40131,36111,3,Savings,402656.0,ACTIVE
40132,25313,5,Savings,396243.21,INACTIVE
40133,28324,2,Savings,31167.35,ACTIVE
40134,15361,2,Current,474774.78,ACTIVE
40135,891,1,Current,245836.71,ACTIVE
40136,30604,4,Current,91486.22,ACTIVE
40137,11539,2,Savings,27464.89,ACTIVE
40138,38411,3,Current,95592.8,INACTIVE
40139,13484,5,Savings,237251.67,ACTIVE
40140,23023,3,Current,116871.21,ACTIVE
40141,4665,2,Savings,48589.09,INACTIVE
40142,23689,3,Savings,241744.12,INACTIVE
40143,44374,4,Savings,311173.21,ACTIVE
40144,20615,5,Current,377547.66,INACTIVE
40145,3759,4,Current,6964.19,ACTIVE
40146,25450,4,Current,261390.26,INACTIVE
40147,44831,2,Savings,298833.5,INACTIVE
40148,7117,3,Savings,485516.83,ACTIVE
40149,29442,5,Savings,336435.79,INACTIVE
40150,11838,4,Current,334134.95,INACTIVE
40151,35921,4,Current,67094.88,INACTIVE
40152,19756,2,Current,180839.15,ACTIVE
40153,38945,4,Savings,486152.87,INACTIVE
40154,7262,3,Current,336543.06,INACTIVE
40155,25561,2,Savings,291842.77,INACTIVE
40156,34399,4,Savings,462349.1,INACTIVE
40157,47333,5,Savings,344789.47,INACTIVE
40158,41516,2,Savings,166091.47,INACTIVE
40159,26514,1,Current,310753.98,ACTIVE
40160,42694,3,Current,54233.31,ACTIVE
40161,20994,3,Savings,88504.2,INACTIVE
40162,39913,4,Savings,325906.1,ACTIVE
40163,24961,5,Current,220965.54,ACTIVE
40164,4849,4,Current,432696.97,ACTIVE
40165,42384,1,Savings,340483.27,INACTIVE
40166,18731,3,Current,60309.03,INACTIVE
40167,28269,1,Current,176484.29,ACTIVE
40168,34430,4,Savings,65637.82,ACTIVE
40169,1757,1,Savings,169579.81,ACTIVE
40170,8426,2,Current,458709.07,ACTIVE
40171,26862,2,Current,398532.68,INACTIVE
40172,13336,5,Savings,1392.99,ACTIVE
40173,22114,5,Savings,481162.44,ACTIVE
40174,46168,4,Savings,471221.28,INACTIVE
40175,24446,5,Current,404757.52,INACTIVE
40176,44660,4,Current,343882.27,INACTIVE
40177,15218,2,Current,32966.5,ACTIVE
40178,19560,5,Savings,116690.43,INACTIVE
40179,20548,1,Current,436686.05,INACTIVE
40180,10824,2,Savings,268598.71,ACTIVE
40181,28472,4,Current,173684.43,ACTIVE
40182,26183,5,Current,122907.96,ACTIVE
40183,28902,3,Savings,190875.37,ACTIVE
40184,24224,3,Current,204101.2,ACTIVE
40185,28003,2,Current,5149.58,INACTIVE
40186,2184,3,Savings,33218.69,ACTIVE
40187,405,1,Savings,498870.31,ACTIVE
40188,49025,2,Current,253817.0,INACTIVE
40189,22857,1,Current,254766.29,INACTIVE
40190,1583,1,Current,433808.07,ACTIVE
40191,19076,5,Current,159246.15,INACTIVE
40192,28714,3,Current,464875.08,INACTIVE
40193,567,4,Savings,433076.72,INACTIVE
40194,28452,3,Current,243819.7,INACTIVE
40195,12756,5,Current,208939.12,INACTIVE
40196,7562,5,Current,360452.05,ACTIVE
40197,27616,3,Current,273210.49,ACTIVE
40198,27872,2,Savings,499035.55,INACTIVE
40199,26155,1,Savings,310705.26,ACTIVE
40200,48698,4,Savings,203143.0,INACTIVE
40201,22482,1,Savings,93599.26,INACTIVE
40202,1753,5,Current,364176.44,ACTIVE
40203,4345,5,Savings,55556.3,ACTIVE
40204,41610,3,Current,317886.78,ACTIVE
40205,45585,5,Current,157391.9,ACTIVE
40206,30141,1,Savings,1819.81,INACTIVE
40207,11646,1,Current,318285.74,INACTIVE
40208,41084,1,Savings,264899.2,ACTIVE
40209,7383,1,Savings,239268.76,ACTIVE
40210,34778,5,Savings,109033.91,ACTIVE
40211,47516,3,Current,300258.53,ACTIVE
40212,18598,1,Savings,126488.27,INACTIVE
40213,36676,5,Savings,289546.99,ACTIVE
40214,8077,3,Current,258725.58,INACTIVE
40215,27447,3,Savings,76719.5,INACTIVE
40216,25777,5,Savings,73192.88,ACTIVE
40217,31816,2,Current,92684.45,INACTIVE
40218,4774,2,Savings,44505.72,ACTIVE
40219,1028,1,Savings,260370.84,INACTIVE
40220,22130,3,Current,74425.55,INACTIVE
40221,29844,2,Current,457860.89,INACTIVE
40222,42134,2,Current,392318.88,INACTIVE
40223,41858,2,Savings,401871.82,ACTIVE
40224,5870,2,Current,356658.95,ACTIVE
40225,29167,2,Current,248946.47,ACTIVE
40226,21989,3,Savings,378344.28,INACTIVE
40227,36517,2,Current,228249.69,INACTIVE
40228,4636,1,Current,266435.92,INACTIVE
40229,36728,2,Savings,208502.63,INACTIVE
40230,3192,4,Savings,8232.78,INACTIVE
40231,20031,2,Current,21682.8,ACTIVE
40232,28784,2,Current,368645.95,ACTIVE
40233,29723,3,Current,270909.93,INACTIVE
40234,27348,3,Current,180958.56,ACTIVE
40235,12133,5,Current,466376.4,INACTIVE
40236,38466,2,Current,291075.14,ACTIVE
40237,21766,2,Current,56087.66,INACTIVE
40238,29626,3,Savings,189963.86,INACTIVE
40239,25105,3,Current,258474.01,ACTIVE
40240,37842,3,Current,356785.83,ACTIVE
40241,20087,2,Current,15742.26,ACTIVE
40242,30120,1,Savings,227719.71,INACTIVE
40243,30369,5,Current,123728.97,INACTIVE
40244,12847,3,Savings,158207.81,ACTIVE
40245,18001,5,Savings,273655.51,INACTIVE
40246,42673,5,Savings,428060.1,ACTIVE
40247,25043,1,Savings,257233.3,ACTIVE
40248,35276,4,Current,450597.54,ACTIVE
40249,18923,5,Current,65537.75,INACTIVE
40250,33397,2,Current,371579.37,INACTIVE
40251,22120,3,Savings,462083.89,INACTIVE
40252,221,5,Savings,373880.59,INACTIVE
40253,47660,3,Savings,489972.81,ACTIVE
40254,18647,4,Current,361508.7,ACTIVE
